canonical_smiles,molecule_chembl_id,F,target_pref_name
CC(=O)N1CCc2nc(C)n([C@@H]3C[C@@H]4CC[C@H](C3)N4CCC(CNS(=O)(=O)c3ccccc3)c3ccccc3)c2C1,CHEMBL3084347,1.0,Rattus norvegicus
Cc1nc2ccccc2n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CCC(C)(CN(C)S(=O)(=O)c1ccccc1)c1ccccc1,CHEMBL3084352,1.0,Rattus norvegicus
COc1cc(C)ccc1S(=O)(=O)NC(=O)C(c1ccc2c(c1)OCO2)c1cn(C)c2cc(C(=O)O)ccc12,CHEMBL2261358,1.0,Rattus norvegicus
COc1ccc(Sc2ccc(Sc3nncn3C)nc2C(=O)Nc2ncc(SCC(=O)O)s2)cc1,CHEMBL4062363,1.0,Rattus norvegicus
Cc1cc(-c2ccc(=O)n(CC(C)C)c2)ccc1S[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,CHEMBL4238506,1.0,Mus musculus
CCCCn1ccc(-c2ccc(S[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(C)c2)cc1=O,CHEMBL4237270,1.0,Mus musculus
CN(C)C(=O)Nc1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)CC2)cc1,CHEMBL3084938,1.0,Rattus norvegicus
CCN(CC)CCOc1ccc(Nc2cc(N(C)C(=O)Nc3cc(O)ccc3C)ncn2)cc1,CHEMBL206873,1.0,Rattus norvegicus
Cc1nc2ccccc2n1C1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CC[S+]([O-])CC1)c1cccc(F)c1,CHEMBL1271940,1.0,Rattus norvegicus
Cc1nc2ccccc2n1C1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCSCC1)c1cccc(F)c1,CHEMBL1271606,1.0,Rattus norvegicus
O=C(O)c1ccc2c(c1)nc(Nc1cccc(C(F)(F)F)c1)c1nc(NC3CC3)ncc12,CHEMBL1682297,1.0,Mus musculus
O=C(O)c1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(S(=O)(=O)C3CCC3)c2)nc1,CHEMBL3091581,1.0,Rattus norvegicus
NCCCC[C@H](NC(=O)[C@@H](Cc1cc(Br)c(O)c(Br)c1)NC(=O)N1CCC(N2Cc3ccccc3NC2=O)CC1)C(=O)N1CCN(c2ccncc2)CC1,CHEMBL207197,1.0,Rattus norvegicus
NC(=O)c1c(NC(=O)Nc2ccc(Cl)cc2)sc2c1CCN(CCCNC(=O)CCc1c[nH]c3ccccc13)C2,CHEMBL4101684,1.0,Rattus norvegicus
CC(C)N(Cc1ccccc1)C(=O)CN1C(=O)[C@@H](Cc2c[nH]c3ccccc23)c2nnc(-c3ccccc3)n2-c2ccccc21,CHEMBL1269258,1.0,Rattus norvegicus
Cc1cccc(CN2CCC(CN3Cc4cccc(C(N)=O)c4C3=O)CC2)c1.Cl,CHEMBL3606025,1.0,Mus musculus
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@H]2C[C@@H]2C(=O)O)c1,CHEMBL1761525,1.0,Rattus norvegicus
C[C@@H]1CCCN1CCc1ccc(-c2ccc(=O)n(C)n2)cc1,CHEMBL1917464,1.0,Rattus norvegicus
COc1cc(C2CCN(C[C@@H](C)O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3OC)n2n1,CHEMBL2158528,1.0,Rattus norvegicus
Cc1ccc2c(c1C)N(S(=O)(=O)c1ccc(C(C)(C)C)cc1)Cc1cccnc1N2,CHEMBL2179482,1.0,Rattus norvegicus
CCN(CC)CC.O=C(NS(=O)(=O)NC[C@H]1O[C@@H](n2cnc3c(NC4CC4)ncnc32)[C@H](O)[C@@H]1O)c1ccccc1O,CHEMBL4299200,1.0,Rattus norvegicus
CCCCCNc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1,CHEMBL4126136,1.0,Rattus norvegicus
COCCCNc1nc(C(C)(C)C)ncc1C(=O)N(CC(C)C)[C@@H]1CNC[C@H](C(=O)N2CCOCC2)C1,CHEMBL3958809,1.0,Rattus norvegicus
COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)cnc1-c1ccccc1,CHEMBL4129831,1.0,Rattus norvegicus
COCCCCc1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)ncn1-c1ccccc1,CHEMBL4130109,1.0,Rattus norvegicus
COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nnc1-c1ccccc1,CHEMBL4126453,1.0,Rattus norvegicus
C#CCOc1ccc2c(c1)c(-c1ccc(C(C)C)cc1)nc(=O)n2Cc1cccc(NC(=O)CN2CCN(C)CC2)c1,CHEMBL590539,1.0,Rattus norvegicus
C#CCOc1ccc2c(c1)c(-c1ccc(C(C)C)cc1)nc(=O)n2Cc1cccc(NC(=O)CN2CCN(CCOC)CC2)c1,CHEMBL590552,1.0,Rattus norvegicus
CCC/N=C1\S/C(=C\c2ccc(O)c(Cl)c2)C(=O)N1c1ccccc1C,CHEMBL1096872,1.0,Rattus norvegicus
Cc1ccccc1N1C(=O)/C(=C/c2ccc(O)c(Cl)c2)S/C1=N\C(C)C,CHEMBL1095152,1.0,Rattus norvegicus
CCC(=O)N1CCC(c2cc(C)c(C(=O)NC(=N)N)cc2S(C)(=O)=O)CC1,CHEMBL2169894,1.0,Rattus norvegicus
Cc1ccn2nc([C@H](C)Nc3ncnc4[nH]cc(-c5cc(NS(C)(=O)=O)cc6[nH]ccc56)c34)n(-c3ccccc3)c(=O)c12,CHEMBL4167561,1.0,Rattus norvegicus
COc1ccc(C(=O)N2CC[C@@H](NC(=O)c3ccccc3Cl)[C@@H](c3ccccc3)C2)cc1OC,CHEMBL4228416,1.0,Mus musculus
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OC[C@H]2C[C@@H]2C(=O)O)c1,CHEMBL1761525,1.0,Rattus norvegicus
Cl.O=S(=O)(c1cccc(F)c1)c1ccc2c(c1)O[C@H]1CNCC[C@@H]21,CHEMBL1949763,1.0,Rattus norvegicus
O=C1[C@@H](NS(=O)(=O)c2ccc3c(Cl)c[nH]c3c2)CCN1c1ccc2c(c1)CCNC2,CHEMBL1689016,1.0,Rattus norvegicus
COc1ccc(NCCNC(=O)[C@H](CC2CCCCC2)Nc2nc3ccccc3o2)cc1,CHEMBL204785,1.0,Rattus norvegicus
COc1ccc2cncc(Cc3nc4c([nH]3)c(=O)n(C)c(=O)n4CC(C)C)c2c1,CHEMBL246470,1.0,Rattus norvegicus
CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3ccccc3Nc3ccccc3)cc2)n1,CHEMBL1243200,1.0,Rattus norvegicus
CNc1nccc(-c2cccnc2Oc2ccc(NC(=O)c3cc(F)ccc3Nc3ccccc3)cc2)n1,CHEMBL1243265,1.0,Rattus norvegicus
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)CCOCCOc3cc4c(=O)c(C(=O)O)cn(C5CC5)c4cc3Cl)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,CHEMBL1806974,1.0,Rattus norvegicus
Cc1c(-c2nn(CCOc3ccc(Cl)cc3)c(=O)c3ccccc23)c2cc(Cl)ccc2n1CC(=O)O,CHEMBL2205148,1.0,Mus musculus
CS(=O)(=O)Nc1ccc(-c2nc(NC(=O)N(CCC(c3ccc(F)cc3)c3ccc(F)cc3)CCN3CCOCC3)sc2Cl)cc1,CHEMBL3093428,1.0,Rattus norvegicus
Cc1cc2c3c(c1)n(CC(=O)Nc1ccc4c(c1)C[C@]1(C4)C(=O)NC(=O)N1C)c(=O)n3CC(=O)N2,CHEMBL466192,1.0,Rattus norvegicus
CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CN4CCCC4)CC3)nc(-c3ccccc3)n2)CC1,CHEMBL567915,1.0,Rattus norvegicus
CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2nc(-c3ccccc3)cc(N3CCC(CN)CC3)n2)CC1,CHEMBL567050,1.0,Rattus norvegicus
CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(N3CCC(CN)CC3)nc(-c3ccccc3)n2)CC1,CHEMBL571584,1.0,Rattus norvegicus
O=C(CCC1=CCCN(CCCCc2ccccc2)C1=O)NO,CHEMBL226224,1.0,Mus musculus
Cc1ccc(C(CC(=O)N2CCC(N3Cc4ccccc4NC3=O)CC2)Cc2cc(C)c3[nH]ncc3c2)nc1,CHEMBL2024587,1.0,Rattus norvegicus
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,CHEMBL2063090,1.0,Rattus norvegicus
CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](NC(=O)c3cccc(C(F)(F)F)c3)C2=O)[C@H](CS(C)(=O)=O)C1,CHEMBL3233178,1.0,Rattus norvegicus
O=C1[C@@H](NS(=O)(=O)c2ccc3cc[nH]c3c2)CCN1c1ccc2c(c1)CCNC2,CHEMBL1689017,1.0,Rattus norvegicus
CCCSc1sc(N)nc1-c1ccc(P(=O)(NC2(C(=O)OCC)CCCCC2)NC2(C(=O)OCC)CCCCC2)o1,CHEMBL482109,1.0,Rattus norvegicus
CN1CCN=C1N(C)Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CHEMBL175130,1.0,Rattus norvegicus
N=C(N)c1ccc2[nH]c(-c3cccc(-c4cc(F)ccc4O)c3O)nc2c1,CHEMBL205243,1.0,Rattus norvegicus
N=C(N)c1ccc2[nH]c(-c3cccc(-c4cc(F)ccc4O)c3O)cc2c1,CHEMBL205369,1.0,Rattus norvegicus
O=C(Cn1c(=O)n2c3c(cccc31)NC(=O)C2)Nc1ccc2c(c1)C[C@]1(C2)C(=O)Nc2ncccc21,CHEMBL512773,1.0,Rattus norvegicus
Cc1cc2c3c(c1)n(CC(=O)Nc1ccc4c(c1)C[C@]1(C4)C(=O)NC(=O)N1C)c(=O)n3CC(=O)N2C,CHEMBL1162991,1.0,Rattus norvegicus
CC(C)C(=O)c1ccc(COP(=O)(COCCOn2cnc3c(N)ncnc32)OCc2ccc(C(=O)C(C)C)cc2)cc1,CHEMBL29440,1.0,Mus musculus
CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4cnccn4)c4ccccc43)cc1C2,CHEMBL223756,1.0,Rattus norvegicus
CN1C(=O)NC(=O)[C@]12Cc1ccc(NC(=O)Cn3c(=O)n(-c4cnsc4)c4ccccc43)cc1C2,CHEMBL374064,1.0,Rattus norvegicus
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)CCC3(C)C)ncc1Cl,CHEMBL1644811,1.0,Rattus norvegicus
CNC(=O)c1cccc(F)c1Nc1nc(Nc2ccc3c(c2)NC(=O)C(NC(=O)CN(C)C)CC3(C)C)ncc1Cl.O=C(O)C(F)(F)F,CHEMBL1939481,1.0,Rattus norvegicus
CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(Cl)c(Cl)c2)CC(=O)N1,CHEMBL374453,1.0,Rattus norvegicus
CN(C)C(=O)Nc1ccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)cc1,CHEMBL227198,1.0,Rattus norvegicus
CCN(C(=O)CN(c1cc2c(C)nsc2cc1Cl)S(=O)(=O)c1ccc(OC)c(OC)c1)c1ccccn1,CHEMBL498014,1.0,Rattus norvegicus
COCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)c1,CHEMBL1824505,1.0,Rattus norvegicus
CCOc1cc([C@@H](Nc2ccc3c(N)nccc3c2)C(=O)NS(=O)(=O)c2ccccc2)ccc1OC(C)C,CHEMBL2431595,1.0,Rattus norvegicus
O=C(O)CCCN1CC(c2nnn[nH]2)Oc2c(NC(=O)c3ccc(OCCCCc4ccccc4)cc3)cccc21,CHEMBL3401689,1.0,Rattus norvegicus
CN(Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1)C(=N)N,CHEMBL174558,1.0,Rattus norvegicus
CC(=N)N(C)Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CHEMBL176243,1.0,Rattus norvegicus
N=C1NCCN1Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CHEMBL172360,1.0,Rattus norvegicus
Cc1cccc(COc2nn3c(-c4nc(C)no4)nnc3c3c2C2CCC3CC2)n1,CHEMBL305068,1.0,Rattus norvegicus
NC(=O)c1cnc(NCCc2cc(Cl)c(O)c(Cl)c2)nc1NCc1ccccc1,CHEMBL518350,1.0,Mus musculus
CC(=O)O.NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,CHEMBL483200,1.0,Rattus norvegicus
CC(C)(C)c1ccc(CC2(N)CCN(c3ncnc4[nH]ccc34)CC2)cc1,CHEMBL597211,1.0,Mus musculus
C#C[C@@]1(O)[C@H](O)[C@@H](CO)O[C@H]1n1cc(C(N)=O)c2c(N)ncnc21,CHEMBL1630219,1.0,Mus musculus
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@H]1O[C@@H](c3ccc(CSc4ccc(O)c(Cl)c4)cc3)O[C@]12C(=O)CO,CHEMBL1834544,1.0,Rattus norvegicus
CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N(C)C)c1ccc(C)[n+]([O-])c1,CHEMBL2037502,1.0,Rattus norvegicus
COc1cccc(-c2ccc(-n3ccc4[nH]c(=O)c(C#N)c(O)c43)cc2)c1O,CHEMBL2408230,1.0,Mus musculus
Nc1nc2c(c(=O)[nH]1)[n+](CCOc1ccc(Cl)cc1)cn2[C@@H]1O[C@H](COP(=O)(O)NCCc2c[nH]c3ccccc23)[C@@H](O)[C@H]1O,CHEMBL4069389,1.0,Rattus norvegicus
C[N+](C)(C)Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,CHEMBL174499,1.0,Rattus norvegicus
CCn1cc(-c2cc3c(-c4cccc(N5CCC[C@@H](N)C5)n4)n[nH]c3cn2)cn1,CHEMBL4087164,1.0,Rattus norvegicus
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccc(-c2cncc3ccccc23)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,CHEMBL1835577,1.0,Rattus norvegicus
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccc(-c2cccc(N)c2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,CHEMBL1835684,1.0,Rattus norvegicus
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,CHEMBL371502,1.0,Rattus norvegicus
O=C(NCc1ccc(N2CCSCC2)cc1)c1ccc([N+](=O)[O-])o1,CHEMBL198861,1.0,Mus musculus
CN1CCN(C2CCC(CNC(=O)C3CCC([N+](=O)[O-])O3)CC2)CC1.Cl,CHEMBL1626568,1.0,Mus musculus
CN1CCN(c2ccc(CNC(=O)c3ccc([N+](=O)[O-])o3)cc2F)CC1.Cl,CHEMBL536965,1.0,Mus musculus
CN(C)C(=N)c1ccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc1,CHEMBL65394,1.0,Rattus norvegicus
COc1cnn(CCO)c(=O)c1-c1ccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)O)cc1,CHEMBL378238,1.0,Rattus norvegicus
COc1cnn(C)c(=O)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,CHEMBL208950,1.0,Rattus norvegicus
O=C(NO)c1ccc(-c2ccn(CCNCc3ccc4c(c3)OCO4)n2)s1,CHEMBL217716,1.0,Mus musculus
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCOCC1,CHEMBL255460,1.0,Rattus norvegicus
CCOC(=O)CN(CCc1ccc(C(C)C)cc1)S(=O)(=O)c1cc(/C(N)=N/O)ccc1O,CHEMBL455919,1.0,Rattus norvegicus
CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCNCC3)cc(-c3ccccc3)n2)CC1,CHEMBL552972,1.0,Rattus norvegicus
Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N2CCOC[C@H]2C(=O)N2CCC(CC(=O)O)CC2)cc1,CHEMBL389946,1.0,Rattus norvegicus
CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccccc1,CHEMBL355905,1.0,Rattus norvegicus
CC(C)(C)c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,CHEMBL2391996,1.0,Rattus norvegicus
COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COC(=O)c1c(Cl)ccc(OCCN3CCOCC3)c1Cl)C2=O,CHEMBL114992,1.0,Rattus norvegicus
Cc1ccc(Nc2nc(C(=O)N3CCCC(C)C3C)cs2)cc1,CHEMBL2418806,1.0,Rattus norvegicus
CC1CCCN(C(=O)c2csc(Nc3ccc4c(c3)OCO4)n2)C1C,CHEMBL2418807,1.0,Rattus norvegicus
CCCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCNCC3)cc(-c3ccccc3)n2)CC1,CHEMBL592671,1.0,Rattus norvegicus
COc1ccc(Nc2nc(C(=O)N3CCc4ccccc4C3)cs2)cc1,CHEMBL1506485,1.0,Rattus norvegicus
Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N2CCOC[C@H]2C(=O)N2CCC(CC(=O)O)CC2)cc1,CHEMBL389946,1.0,Rattus norvegicus
CCCCCOC(=O)N1CCN(C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(OC3CCNCC3)cc(-c3ccccc3)n2)CC1,CHEMBL552972,1.0,Rattus norvegicus
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,CHEMBL376140,1.1,Rattus norvegicus
COc1cccc(-c2c(C)n(Cc3c(F)cccc3F)c(=O)n(C[C@H](NCCCC(=O)O)c3ccccc3)c2=O)c1F,CHEMBL506877,1.1,Rattus norvegicus
COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(-c2ccccn2)cc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@@H](N1CCN(Cc2ccnc3ccccc23)C1=O)C(C)(C)C)C(C)(C)C,CHEMBL500344,1.1,Rattus norvegicus
C/C(=C1\CC(=O)N(c2ccc(-c3ccccc3S(N)(=O)=O)cc2)C1=O)c1cccc(C(=N)NO)c1,CHEMBL318187,1.1,Rattus norvegicus
CNNC(=N)c1cccc(/C(C)=C2/CC(=O)N(c3ccc(-c4ccccc4S(N)(=O)=O)cc3)C2=O)c1,CHEMBL103340,1.1,Rattus norvegicus
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,CHEMBL376140,1.1,Rattus norvegicus
CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3[nH]nc(OC)c3c2)c1F,CHEMBL1822068,1.2,Mus musculus
CCCCNc1nc(N)nc2cccc(C(=O)N(C)Cc3ccccc3)c12,CHEMBL4218623,1.2,Rattus norvegicus
CC(C)[C@H](Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)ccc2F)cc1)C(=O)O.O=C(O)C(F)(F)F,CHEMBL445949,1.2,Rattus norvegicus
COCc1cccc(C[C@H](O)/C=C/[C@H]2CCC(=O)N2CCCCCCC(=O)O)c1,CHEMBL1929526,1.2,Rattus norvegicus
O=C(O)C[C@@H](NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1)c1ccc(O)cc1,CHEMBL154705,1.2,Rattus norvegicus
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.O=C(O)/C=C/C(=O)O,CHEMBL3545059,1.2,Rattus norvegicus
O=C(N[C@@H](Cc1ccc2[nH]c(-c3c(Cl)cccc3Cl)nc2c1)C(=O)O)c1c(Cl)cccc1Cl,CHEMBL306739,1.2,Rattus norvegicus
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,CHEMBL1639,1.2,Rattus norvegicus
CCOP(=O)(O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](NC(=N)N)C1,CHEMBL2206932,1.2,Rattus norvegicus
COC(=O)N[C@@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(N3CCC(c4cnc([C@@H]5CCCN5C(=O)[C@H](NC(=O)OC)c5ccccc5)[nH]4)CC3)c(F)c2)[nH]1)c1ccccc1,CHEMBL3359936,1.2,Rattus norvegicus
COc1ccc(S(=O)(=O)c2ccc(F)cc2)c(Cc2c3c(n(CC(=O)O)c2C)CCNC3=O)c1,CHEMBL3338109,1.2,Rattus norvegicus
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(c(F)c5ccc(CNC(C)(C)C)cc5c4O)C[C@H]3C[C@@H]12,CHEMBL1782468,1.2,Rattus norvegicus
COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC.O=C(O)/C=C/C(=O)O,CHEMBL3545059,1.2,Rattus norvegicus
O=c1[nH]n(Cc2ccsc2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,CHEMBL226856,1.2,Rattus norvegicus
CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,CHEMBL217899,1.2,Rattus norvegicus
CC(C)c1ccc(-c2ccccc2C(=O)Nc2ccc3nc(C(=O)N[C@H](C(=O)N(C)Cc4ccc(F)cc4)c4ccccc4)sc3c2)cc1,CHEMBL505135,1.29,Rattus norvegicus
C[C@@]1(c2cc(F)cc(F)c2)CNC2(CCCC2)C(=O)N1CC(=O)Nc1cnc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21,CHEMBL2035983,1.3,Mus musculus
CCN(CC)CC.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)c2ccccc2O)[C@@H](O)[C@H]1O,CHEMBL608844,1.3,Rattus norvegicus
CCCCN1C(=O)C(CC(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,CHEMBL537424,1.3,Rattus norvegicus
CS(=O)(=O)c1ccc([C@@H](CC(=O)O)NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cc(Cl)cc(Cl)c2)cc1,CHEMBL156498,1.3,Rattus norvegicus
Cc1cccc(C)c1S(=O)(=O)NCCc1c(CCCc2ccc(C(=O)O)cc2)c2cc(Cl)ccc2n1C(c1ccccc1)c1ccccc1,CHEMBL270809,1.3,Rattus norvegicus
Cc1cncc(-c2cc3c(-c4cccc(N5CCCNCC5)n4)n[nH]c3cn2)n1,CHEMBL3978766,1.3,Rattus norvegicus
Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CC(C)(C)NC2=O,CHEMBL3338130,1.3,Rattus norvegicus
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1,CHEMBL500009,1.3,Rattus norvegicus
CCCCN1C(=O)C(C(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,CHEMBL1813459,1.3,Rattus norvegicus
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](NC(=N)N)C1,CHEMBL1852739,1.3,Rattus norvegicus
CCCCN1C(=O)C(CC(C)C)NC(=O)C12CCN(Cc1ccc(Oc3ccccc3)cc1)CC2.Cl,CHEMBL537424,1.3,Rattus norvegicus
CNc1nc(-c2ccc3c(c2)CCN3C(=O)c2ccccc2OCc2ccc(Cl)cc2)cs1,CHEMBL4100485,1.4,Rattus norvegicus
Cc1nnc(C)c2cc(N3CCN(C(=O)[C@@H]4CCCC[C@H]4C(=O)NC4(C#N)CC4)[C@H](C)C3)ccc12,CHEMBL2172001,1.4,Rattus norvegicus
CSc1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,CHEMBL572973,1.4,Rattus norvegicus
CCCCCCc1nc2cc(/C=C/C(=O)NO)ccc2n1CCNCC,CHEMBL1830420,1.4,Rattus norvegicus
CC(C)(C)[C@H]1CC[C@H](N(C(=O)Nc2ccc(OC(F)(F)F)cc2)C2CCCc3cc(C(=O)Nc4nn[nH]n4)ccc32)CC1,CHEMBL411831,1.4,Mus musculus
Cc1cc(C[C@@H](NC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCN(C3CCN(C)CC3)CC2)cc2cn[nH]c12,CHEMBL2397415,1.4,Mus musculus
CN1CCN(c2cc3c(-c4cccc(N5CCNCC5)n4)n[nH]c3cn2)CC1=O,CHEMBL3918297,1.4,Rattus norvegicus
CN[C@@H]1[C@H](O)[C@H](O[C@H]2[C@H](N)C[C@H](N)C(O[C@H]3OC(C(C)N)CC[C@@H]3N)[C@H]2O)OC[C@@H]1O.O=S(=O)(O)O,CHEMBL2368324,1.4,Rattus norvegicus
CNC(C)C1CC[C@H](N)[C@@H](OC2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@H](O)[C@@H](NC)[C@@H]3O)[C@@H]2O)O1.O=S(=O)(O)O,CHEMBL2368323,1.4,Rattus norvegicus
